,doc_id,token,bow
8092,excourse59,given,1
8093,excourse59,domains,2
8094,excourse59,solving,1
8095,excourse59,efficient,1
8096,excourse59,commercial,1
8097,excourse59,video,7
8098,excourse59,theory,1
8099,excourse59,everyday,1
8100,excourse59,astronomical,1
8101,excourse59,bio,1
8102,excourse59,blur,1
8103,excourse59,car,1
8104,excourse59,cases,1
8105,excourse59,compression,2
8106,excourse59,continues,1
8107,excourse59,degradations,1
8108,excourse59,dimensional,1
8109,excourse59,economical,1
8110,excourse59,electromagnetic,1
8111,excourse59,emphasis,1
8112,excourse59,enhancement,1
8113,excourse59,experiencing,1
8114,excourse59,gamma,1
8115,excourse59,industrial,1
8116,excourse59,infrared,1
8117,excourse59,interests,1
8118,excourse59,multimedia,1
8119,excourse59,pertaining,1
8120,excourse59,plays,1
8121,excourse59,rays,1
8122,excourse59,recovery,1
8123,excourse59,removal,1
8124,excourse59,removing,1
8125,excourse59,scientific,2
8126,excourse59,signals,2
8127,excourse59,skill,1
8128,excourse59,sparsity,1
8129,excourse59,spatial,1
8130,excourse59,spatio,1
8131,excourse59,spectrum,1
8132,excourse59,toolboxes,1
8133,excourse59,transmission,2
8134,excourse59,utilized,1
8135,excourse59,visible,1
8136,excourse59,–,2
8137,excourse60,ai,2
8138,excourse60,build,2
8139,excourse60,developer,1
8140,excourse60,take,1
8141,excourse60,use,2
8142,excourse60,course,2
8143,excourse60,deep,4
8144,excourse60,learning,9
8145,excourse60,machine,5
8146,excourse60,models,1
8147,excourse60,need,1
8148,excourse60,networks,1
8149,excourse60,neural,1
8150,excourse60,popular,1
8151,excourse60,problems,1
8152,excourse60,tensorflow,4
8153,excourse60,understand,1
8154,excourse60,using,1
8155,excourse60,framework,1
8156,excourse60,open,1
8157,excourse60,introduction,1
8158,excourse60,develop,1
8159,excourse60,teaches,1
8160,excourse60,world,1
8161,excourse60,applying,1
8162,excourse60,work,1
8163,excourse60,software,1
8164,excourse60,source,1
8165,excourse60,tools,1
8166,excourse60,artificial,1
8167,excourse60,intelligence,1
8168,excourse60,understanding,1
8169,excourse60,teach,2
8170,excourse60,algorithms,1
8171,excourse60,building,1
8172,excourse60,foundational,1
8173,excourse60,recommend,1
8174,excourse60,real,1
8175,excourse60,new,1
8176,excourse60,principles,2
8177,excourse60,scalable,2
8178,excourse60,implement,1
8179,excourse60,start,1
8180,excourse60,practices,1
8181,excourse60,powered,1
8182,excourse60,wants,1
8183,excourse60,specialization,4
8184,excourse60,part,1
8185,excourse60,important,1
8186,excourse60,andrew,1
8187,excourse60,deeplearning,1
8188,excourse60,ng,1
8189,excourse60,upcoming,1
8190,excourse61,ai,2
8191,excourse61,build,2
8192,excourse61,developer,1
8193,excourse61,learn,1
8194,excourse61,take,1
8195,excourse61,use,2
8196,excourse61,convolutional,1
8197,excourse61,course,5
8198,excourse61,deep,3
8199,excourse61,images,1
8200,excourse61,including,1
8201,excourse61,learning,8
8202,excourse61,machine,4
8203,excourse61,models,2
8204,excourse61,need,1
8205,excourse61,networks,2
8206,excourse61,neural,2
8207,excourse61,popular,1
8208,excourse61,problems,1
8209,excourse61,tensorflow,5
8210,excourse61,understand,2
8211,excourse61,using,1
8212,excourse61,framework,1
8213,excourse61,open,1
8214,excourse61,develop,1
8215,excourse61,improve,1
8216,excourse61,teaches,1
8217,excourse61,world,2
8218,excourse61,applying,1
8219,excourse61,different,1
8220,excourse61,work,2
8221,excourse61,introduce,1
8222,excourse61,journey,1
8223,excourse61,software,1
8224,excourse61,source,1
8225,excourse61,tools,1
8226,excourse61,understanding,1
8227,excourse61,teach,2
8228,excourse61,algorithms,1
8229,excourse61,built,1
8230,excourse61,building,1
8231,excourse61,foundational,1
8232,excourse61,advanced,1
8233,excourse61,recommend,1
8234,excourse61,image,1
8235,excourse61,real,2
8236,excourse61,model,1
8237,excourse61,information,1
8238,excourse61,new,1
8239,excourse61,principles,2
8240,excourse61,scalable,2
8241,excourse61,explore,1
8242,excourse61,features,1
8243,excourse61,implement,1
8244,excourse61,learned,1
8245,excourse61,techniques,1
8246,excourse61,start,1
8247,excourse61,visualize,1
8248,excourse61,practices,1
8249,excourse61,powered,1
8250,excourse61,wants,1
8251,excourse61,computer,2
8252,excourse61,specialization,5
8253,excourse61,part,1
8254,excourse61,important,1
8255,excourse61,overfitting,1
8256,excourse61,vision,1
8257,excourse61,accuracy,1
8258,excourse61,strategies,1
8259,excourse61,transfer,1
8260,excourse61,andrew,1
8261,excourse61,deeplearning,2
8262,excourse61,ng,1
8263,excourse61,upcoming,1
8264,excourse61,augmentation,1
8265,excourse61,convolutions,1
8266,excourse61,dropout,1
8267,excourse61,extracted,1
8268,excourse61,loss,1
8269,excourse61,plot,1
8270,excourse61,prevent,1
8271,excourse61,sees,1
8272,excourse61,shapes,1
8273,excourse61,sizes,1
8274,excourse61,“,1
8275,excourse61,”,1
8276,excourse62,data,8
8277,excourse62,take,1
8278,excourse62,use,1
8279,excourse62,course,4
8280,excourse62,including,1
8281,excourse62,learning,1
8282,excourse62,machine,1
8283,excourse62,network,1
8284,excourse62,popular,1
8285,excourse62,using,1
8286,excourse62,analysis,2
8287,excourse62,run,1
8288,excourse62,introduction,1
8289,excourse62,science,3
8290,excourse62,basic,1
8291,excourse62,basics,1
8292,excourse62,social,1
8293,excourse62,python,9
8294,excourse62,introduce,3
8295,excourse62,end,1
8296,excourse62,functions,1
8297,excourse62,mining,1
8298,excourse62,programming,2
8299,excourse62,environment,1
8300,excourse62,statistical,1
8301,excourse62,courses,1
8302,excourse62,dataframe,1
8303,excourse62,students,1
8304,excourse62,fundamental,1
8305,excourse62,library,2
8306,excourse62,structures,1
8307,excourse62,tables,1
8308,excourse62,pandas,1
8309,excourse62,representation,1
8310,excourse62,techniques,2
8311,excourse62,able,1
8312,excourse62,files,1
8313,excourse62,tutorials,1
8314,excourse62,learner,1
8315,excourse62,clean,1
8316,excourse62,cleaning,1
8317,excourse62,manipulation,1
8318,excourse62,series,1
8319,excourse62,reading,1
8320,excourse62,manipulate,1
8321,excourse62,applied,5
8322,excourse62,charting,1
8323,excourse62,plotting,1
8324,excourse62,taken,1
8325,excourse62,abstraction,1
8326,excourse62,analyses,1
8327,excourse62,central,1
8328,excourse62,csv,1
8329,excourse62,groupby,1
8330,excourse62,inferential,1
8331,excourse62,manipulating,1
8332,excourse62,merge,1
8333,excourse62,pivot,1
8334,excourse62,tabular,1
8335,excourse63,data,13
8336,excourse63,learn,1
8337,excourse63,course,5
8338,excourse63,designed,2
8339,excourse63,including,1
8340,excourse63,learning,1
8341,excourse63,machine,1
8342,excourse63,need,1
8343,excourse63,one,1
8344,excourse63,big,1
8345,excourse63,used,1
8346,excourse63,science,10
8347,excourse63,get,2
8348,excourse63,project,2
8349,excourse63,essentials,1
8350,excourse63,role,4
8351,excourse63,key,1
8352,excourse63,software,1
8353,excourse63,tools,1
8354,excourse63,speed,2
8355,excourse63,focus,1
8356,excourse63,field,1
8357,excourse63,statistics,1
8358,excourse63,class,2
8359,excourse63,completing,1
8360,excourse63,organizations,1
8361,excourse63,make,1
8362,excourse63,various,1
8363,excourse63,managing,1
8364,excourse63,structure,1
8365,excourse63,information,1
8366,excourse63,action,1
8367,excourse63,heard,1
8368,excourse63,know,2
8369,excourse63,terms,2
8370,excourse63,provide,1
8371,excourse63,play,2
8372,excourse63,manage,1
8373,excourse63,moving,1
8374,excourse63,contexts,1
8375,excourse63,essential,1
8376,excourse63,technical,1
8377,excourse63,goal,2
8378,excourse63,manager,1
8379,excourse63,scientists,2
8380,excourse63,anyone,1
8381,excourse63,engineering,1
8382,excourse63,wants,1
8383,excourse63,describe,2
8384,excourse63,successful,2
8385,excourse63,crash,2
8386,excourse63,week,1
8387,excourse63,content,1
8388,excourse63,focused,1
8389,excourse63,plays,1
8390,excourse63,convenient,2
8391,excourse63,fluff,1
8392,excourse63,left,1
8393,excourse63,mean,1
8394,excourse63,possible,3
8395,excourse63,sacrificing,2
8396,excourse63,team,1
8397,excourse63,unsuccessful,1
8398,excourse64,data,15
8399,excourse64,learn,2
8400,excourse64,course,5
8401,excourse64,designed,1
8402,excourse64,inference,2
8403,excourse64,learning,1
8404,excourse64,machine,1
8405,excourse64,one,2
8406,excourse64,analysis,3
8407,excourse64,day,1
8408,excourse64,science,4
8409,excourse64,get,2
8410,excourse64,testing,1
8411,excourse64,common,1
8412,excourse64,help,1
8413,excourse64,concepts,2
8414,excourse64,key,2
8415,excourse64,include,1
8416,excourse64,speed,1
8417,excourse64,focus,1
8418,excourse64,level,1
8419,excourse64,statistical,2
8420,excourse64,completing,1
8421,excourse64,every,1
8422,excourse64,make,1
8423,excourse64,experience,2
8424,excourse64,identify,1
8425,excourse64,real,6
8426,excourse64,managing,3
8427,excourse64,information,1
8428,excourse64,know,1
8429,excourse64,modeling,1
8430,excourse64,manage,2
8431,excourse64,moving,1
8432,excourse64,essential,1
8433,excourse64,interest,1
8434,excourse64,taught,1
8435,excourse64,technical,1
8436,excourse64,goal,1
8437,excourse64,ideal,2
8438,excourse64,manager,1
8439,excourse64,scientists,1
8440,excourse64,design,1
8441,excourse64,decisions,1
8442,excourse64,b,1
8443,excourse64,experimental,2
8444,excourse64,describe,3
8445,excourse64,drive,1
8446,excourse64,perfect,2
8447,excourse64,communicating,1
8448,excourse64,feedback,1
8449,excourse64,designs,1
8450,excourse64,analysts,1
8451,excourse64,contrast,1
8452,excourse64,conceptual,1
8453,excourse64,followed,1
8454,excourse64,discussed,1
8455,excourse64,analyses,4
8456,excourse64,prior,2
8457,excourse64,solutions,1
8458,excourse64,classical,1
8459,excourse64,managers,1
8460,excourse64,defined,1
8461,excourse64,week,1
8462,excourse64,life,6
8463,excourse64,missing,1
8464,excourse64,content,1
8465,excourse64,quality,1
8466,excourse64,bias,1
8467,excourse64,focused,1
8468,excourse64,strategies,1
8469,excourse64,“,1
8470,excourse64,”,1
8471,excourse64,convenient,1
8472,excourse64,left,1
8473,excourse64,possible,2
8474,excourse64,sacrificing,1
8475,excourse64,team,2
8476,excourse64,actionable,1
8477,excourse64,active,1
8478,excourse64,analytic,1
8479,excourse64,assembling,1
8480,excourse64,assumptions,1
8481,excourse64,causal,1
8482,excourse64,challenge,1
8483,excourse64,clear,1
8484,excourse64,conclusions,1
8485,excourse64,confounding,1
8486,excourse64,contrasting,2
8487,excourse64,counterfactuals,1
8488,excourse64,errors,1
8489,excourse64,facing,1
8490,excourse64,glimpse,1
8491,excourse64,happened,1
8492,excourse64,happens,1
8493,excourse64,hypotheses,1
8494,excourse64,merging,1
8495,excourse64,messy,1
8496,excourse64,obvious,1
8497,excourse64,outlined,1
8498,excourse64,performed,1
8499,excourse64,pitfalls,2
8500,excourse64,plan,1
8501,excourse64,pull,1
8502,excourse64,pulling,1
8503,excourse64,pulls,1
8504,excourse64,randomization,2
8505,excourse64,statisticians,1
8506,excourse64,strengths,1
8507,excourse64,treatment,1
8508,excourse64,versus,1
8509,excourse64,weaknesses,1
8510,excourse64,went,1
8511,excourse65,build,1
8512,excourse65,create,1
8513,excourse65,data,11
8514,excourse65,course,4
8515,excourse65,designed,1
8516,excourse65,learning,1
8517,excourse65,need,1
8518,excourse65,one,1
8519,excourse65,problems,3
8520,excourse65,public,1
8521,excourse65,analysis,1
8522,excourse65,used,2
8523,excourse65,introduction,1
8524,excourse65,science,7
8525,excourse65,project,1
8526,excourse65,fundamentals,1
8527,excourse65,world,4
8528,excourse65,existing,1
8529,excourse65,help,1
8530,excourse65,show,1
8531,excourse65,concepts,1
8532,excourse65,end,1
8533,excourse65,teach,1
8534,excourse65,building,1
8535,excourse65,foundational,1
8536,excourse65,skills,4
8537,excourse65,class,1
8538,excourse65,leverage,1
8539,excourse65,students,1
8540,excourse65,leading,1
8541,excourse65,ready,1
8542,excourse65,communicate,1
8543,excourse65,fundamental,1
8544,excourse65,real,3
8545,excourse65,projects,2
8546,excourse65,apply,2
8547,excourse65,solve,1
8548,excourse65,product,1
8549,excourse65,results,1
8550,excourse65,growing,1
8551,excourse65,going,1
8552,excourse65,allow,1
8553,excourse65,techniques,1
8554,excourse65,rest,1
8555,excourse65,able,1
8556,excourse65,academic,1
8557,excourse65,scientists,1
8558,excourse65,design,1
8559,excourse65,give,1
8560,excourse65,execute,1
8561,excourse65,quick,1
8562,excourse65,hours,1
8563,excourse65,guide,1
8564,excourse65,capstone,2
8565,excourse65,analysts,1
8566,excourse65,blocks,1
8567,excourse65,industry,2
8568,excourse65,fields,1
8569,excourse65,assess,1
8570,excourse65,conducted,1
8571,excourse65,drawn,1
8572,excourse65,employers,1
8573,excourse65,government,1
8574,excourse65,partners,1
8575,excourse65,potential,1
8576,excourse65,usable,1
8577,excourse66,data,5
8578,excourse66,way,1
8579,excourse66,based,1
8580,excourse66,complex,1
8581,excourse66,platform,1
8582,excourse66,takes,1
8583,excourse66,analysis,1
8584,excourse66,science,4
8585,excourse66,project,3
8586,excourse66,demonstrate,1
8587,excourse66,world,1
8588,excourse66,web,1
8589,excourse66,key,1
8590,excourse66,virtual,1
8591,excourse66,programming,1
8592,excourse66,opportunity,1
8593,excourse66,courses,1
8594,excourse66,online,1
8595,excourse66,make,1
8596,excourse66,real,2
8597,excourse66,task,1
8598,excourse66,learned,1
8599,excourse66,completed,1
8600,excourse66,developed,1
8601,excourse66,people,1
8602,excourse66,start,1
8603,excourse66,culminating,1
8604,excourse66,decisions,1
8605,excourse66,estate,1
8606,excourse66,presentation,1
8607,excourse66,specialization,1
8608,excourse66,final,1
8609,excourse66,four,1
8610,excourse66,capstone,3
8611,excourse66,fellow,1
8612,excourse66,finish,1
8613,excourse66,prepare,1
8614,excourse66,submit,1
8615,excourse66,executive,2
8616,excourse66,scenario,1
8617,excourse66,team,1
8618,excourse66,collaboration,1
8619,excourse66,datacamp,1
8620,excourse66,eds,1
8621,excourse66,evaluated,1
8622,excourse66,graded,1
8623,excourse66,lead,1
8624,excourse66,marketplace,1
8625,excourse66,participants,1
8626,excourse66,rental,1
8627,excourse66,shepherd,1
8628,excourse66,zillow,1
8629,excourse67,data,19
8630,excourse67,program,1
8631,excourse67,want,2
8632,excourse67,course,3
8633,excourse67,including,3
8634,excourse67,machine,1
8635,excourse67,models,1
8636,excourse67,one,1
8637,excourse67,problems,4
8638,excourse67,system,2
8639,excourse67,systems,1
8640,excourse67,using,2
8641,excourse67,analysis,4
8642,excourse67,big,14
8643,excourse67,provides,1
8644,excourse67,used,1
8645,excourse67,run,1
8646,excourse67,introduction,2
8647,excourse67,science,3
8648,excourse67,get,1
8649,excourse67,management,1
8650,excourse67,hands,1
8651,excourse67,world,2
8652,excourse67,common,1
8653,excourse67,explain,1
8654,excourse67,file,1
8655,excourse67,hadoop,3
8656,excourse67,storage,1
8657,excourse67,concepts,1
8658,excourse67,key,1
8659,excourse67,end,1
8660,excourse67,applications,2
8661,excourse67,understanding,1
8662,excourse67,hdfs,1
8663,excourse67,sources,1
8664,excourse67,stack,1
8665,excourse67,virtual,1
8666,excourse67,programming,3
8667,excourse67,knowledge,1
8668,excourse67,core,2
8669,excourse67,increasing,2
8670,excourse67,organizations,1
8671,excourse67,three,1
8672,excourse67,experience,1
8673,excourse67,identify,1
8674,excourse67,job,1
8675,excourse67,mapreduce,1
8676,excourse67,real,1
8677,excourse67,business,1
8678,excourse67,model,1
8679,excourse67,process,1
8680,excourse67,structure,1
8681,excourse67,questions,1
8682,excourse67,new,2
8683,excourse67,scalable,1
8684,excourse67,collection,1
8685,excourse67,frameworks,1
8686,excourse67,features,1
8687,excourse67,interested,2
8688,excourse67,components,2
8689,excourse67,monitoring,1
8690,excourse67,provide,1
8691,excourse67,resource,1
8692,excourse67,people,1
8693,excourse67,examples,1
8694,excourse67,variety,1
8695,excourse67,start,1
8696,excourse67,yarn,1
8697,excourse67,ability,1
8698,excourse67,able,2
8699,excourse67,complete,1
8700,excourse67,landscape,2
8701,excourse67,career,1
8702,excourse67,terminology,1
8703,excourse67,useful,1
8704,excourse67,transform,1
8705,excourse67,become,1
8706,excourse67,describe,1
8707,excourse67,summarize,1
8708,excourse67,volume,1
8709,excourse67,value,3
8710,excourse67,assignments,1
8711,excourse67,come,1
8712,excourse67,necessary,1
8713,excourse67,step,1
8714,excourse67,reporting,1
8715,excourse67,impacts,1
8716,excourse67,needed,1
8717,excourse67,install,2
8718,excourse67,velocity,1
8719,excourse67,made,1
8720,excourse67,potential,1
8721,excourse67,accessible,1
8722,excourse67,architectural,1
8723,excourse67,conversant,1
8724,excourse67,era,1
8725,excourse67,explanation,1
8726,excourse67,recast,1
8727,excourse67,sensors,1
8728,excourse67,thinking,1
8729,excourse67,utilize,1
8730,excourse67,v,1
8731,excourse67,valence,1
8732,excourse67,veracity,1
8733,excourse68,data,30
8734,excourse68,recognize,1
8735,excourse68,course,5
8736,excourse68,hardware,1
8737,excourse68,large,1
8738,excourse68,machine,1
8739,excourse68,needs,2
8740,excourse68,problem,1
8741,excourse68,problems,1
8742,excourse68,processing,3
8743,excourse68,system,4
8744,excourse68,systems,5
8745,excourse68,time,1
8746,excourse68,using,2
8747,excourse68,big,14
8748,excourse68,familiar,1
8749,excourse68,provides,1
8750,excourse68,scale,1
8751,excourse68,spark,1
8752,excourse68,structured,1
8753,excourse68,science,1
8754,excourse68,database,2
8755,excourse68,guided,1
8756,excourse68,management,8
8757,excourse68,hands,2
8758,excourse68,integration,3
8759,excourse68,different,1
8760,excourse68,existing,1
8761,excourse68,explain,1
8762,excourse68,hadoop,1
8763,excourse68,types,1
8764,excourse68,work,1
8765,excourse68,software,1
8766,excourse68,tools,3
8767,excourse68,end,2
8768,excourse68,applications,2
8769,excourse68,include,1
8770,excourse68,handle,1
8771,excourse68,sources,2
8772,excourse68,streaming,1
8773,excourse68,company,1
8774,excourse68,virtual,1
8775,excourse68,game,1
8776,excourse68,programming,1
8777,excourse68,simple,1
8778,excourse68,operations,2
8779,excourse68,online,1
8780,excourse68,various,2
8781,excourse68,experience,2
8782,excourse68,identify,2
8783,excourse68,real,1
8784,excourse68,model,1
8785,excourse68,discovering,1
8786,excourse68,example,1
8787,excourse68,information,2
8788,excourse68,new,3
8789,excourse68,many,1
8790,excourse68,modeling,1
8791,excourse68,examples,1
8792,excourse68,techniques,3
8793,excourse68,ability,1
8794,excourse68,able,3
8795,excourse68,technical,1
8796,excourse68,complete,2
8797,excourse68,tutorials,1
8798,excourse68,patterns,1
8799,excourse68,design,3
8800,excourse68,elements,1
8801,excourse68,platforms,2
8802,excourse68,execute,1
8803,excourse68,required,1
8804,excourse68,become,1
8805,excourse68,extract,1
8806,excourse68,describe,2
8807,excourse68,reasons,1
8808,excourse68,analytical,2
8809,excourse68,requirements,1
8810,excourse68,specialization,1
8811,excourse68,characteristics,1
8812,excourse68,neo4j,1
8813,excourse68,value,1
8814,excourse68,assignments,1
8815,excourse68,necessary,1
8816,excourse68,recommended,1
8817,excourse68,retrieve,1
8818,excourse68,select,1
8819,excourse68,differentiate,1
8820,excourse68,needed,2
8821,excourse68,install,1
8822,excourse68,discussed,1
8823,excourse68,issue,1
8824,excourse68,completion,1
8825,excourse68,infrastructure,1
8826,excourse68,perspective,1
8827,excourse68,prior,1
8828,excourse68,solutions,1
8829,excourse68,organize,1
8830,excourse68,redis,1
8831,excourse68,life,1
8832,excourse68,traditional,1
8833,excourse68,store,1
8834,excourse68,everyday,1
8835,excourse68,team,1
8836,excourse68,plan,1
8837,excourse68,utilize,2
8838,excourse68,appreciate,1
8839,excourse68,appropriate,1
8840,excourse68,asterixdb,1
8841,excourse68,collect,1
8842,excourse68,connections,1
8843,excourse68,evolving,1
8844,excourse68,frequent,1
8845,excourse68,genres,1
8846,excourse68,hp,1
8847,excourse68,identified,1
8848,excourse68,impala,1
8849,excourse68,intro,1
8850,excourse68,plethora,1
8851,excourse68,refer,1
8852,excourse68,semi,1
8853,excourse68,sparksql,1
8854,excourse68,specifications,1
8855,excourse68,suit,1
8856,excourse68,untapped,1
8857,excourse68,vertica,1
8858,excourse69,create,1
8859,excourse69,data,9
8860,excourse69,learn,2
8861,excourse69,use,1
8862,excourse69,want,1
8863,excourse69,analyze,2
8864,excourse69,course,2
8865,excourse69,learning,7
8866,excourse69,machine,7
8867,excourse69,models,3
8868,excourse69,need,1
8869,excourse69,problem,1
8870,excourse69,problems,2
8871,excourse69,using,3
8872,excourse69,big,3
8873,excourse69,provides,1
8874,excourse69,scale,1
8875,excourse69,spark,1
8876,excourse69,open,1
8877,excourse69,source,1
8878,excourse69,tools,2
8879,excourse69,end,1
8880,excourse69,algorithms,1
8881,excourse69,set,1
8882,excourse69,available,1
8883,excourse69,leverage,2
8884,excourse69,overview,1
8885,excourse69,make,1
8886,excourse69,identify,1
8887,excourse69,process,2
8888,excourse69,apply,1
8889,excourse69,scalable,1
8890,excourse69,modeling,1
8891,excourse69,collected,1
8892,excourse69,techniques,3
8893,excourse69,able,1
8894,excourse69,type,1
8895,excourse69,driven,1
8896,excourse69,approach,1
8897,excourse69,steps,1
8898,excourse69,design,1
8899,excourse69,decisions,1
8900,excourse69,introduced,1
8901,excourse69,order,1
8902,excourse69,sense,1
8903,excourse69,prepare,1
8904,excourse69,volumes,1
8905,excourse69,appropriate,1
8906,excourse69,construct,1
8907,excourse69,incorporate,1
8908,excourse70,build,1
8909,excourse70,create,1
8910,excourse70,data,9
8911,excourse70,including,1
8912,excourse70,large,1
8913,excourse70,machine,1
8914,excourse70,problems,1
8915,excourse70,using,2
8916,excourse70,analysis,1
8917,excourse70,analyzing,2
8918,excourse70,big,7
8919,excourse70,spark,1
8920,excourse70,users,1
8921,excourse70,open,1
8922,excourse70,science,1
8923,excourse70,project,4
8924,excourse70,reports,1
8925,excourse70,methods,1
8926,excourse70,show,1
8927,excourse70,introduce,1
8928,excourse70,software,1
8929,excourse70,tools,3
8930,excourse70,top,1
8931,excourse70,typical,1
8932,excourse70,company,1
8933,excourse70,game,1
8934,excourse70,focus,1
8935,excourse70,move,1
8936,excourse70,set,2
8937,excourse70,advanced,1
8938,excourse70,courses,1
8939,excourse70,ecosystem,1
8940,excourse70,number,1
8941,excourse70,welcome,1
8942,excourse70,projects,1
8943,excourse70,exploratory,1
8944,excourse70,learned,1
8945,excourse70,exploring,1
8946,excourse70,playing,1
8947,excourse70,challenging,1
8948,excourse70,culminating,1
8949,excourse70,steps,1
8950,excourse70,engineering,1
8951,excourse70,five,1
8952,excourse70,weeks,1
8953,excourse70,two,1
8954,excourse70,meet,1
8955,excourse70,mllib,1
8956,excourse70,guide,1
8957,excourse70,result,1
8958,excourse70,specialization,1
8959,excourse70,final,1
8960,excourse70,capstone,3
8961,excourse70,learners,1
8962,excourse70,present,1
8963,excourse70,reporting,1
8964,excourse70,walk,1
8965,excourse70,eligible,1
8966,excourse70,week,2
8967,excourse70,acquiring,1
8968,excourse70,fifth,1
8969,excourse70,requiring,1
8970,excourse70,collaboration,1
8971,excourse70,bring,1
8972,excourse70,catch,1
8973,excourse70,compelling,1
8974,excourse70,engaging,1
8975,excourse70,generated,2
8976,excourse70,gephi,1
8977,excourse70,imaginary,1
8978,excourse70,knime,1
8979,excourse70,leadership,1
8980,excourse70,office,1
8981,excourse70,pink,1
8982,excourse70,preparing,1
8983,excourse70,presentations,1
8984,excourse70,recruiters,1
8985,excourse70,simulating,1
8986,excourse70,slide,1
8987,excourse70,splunk,4
8988,excourse71,build,1
8989,excourse71,data,3
8990,excourse71,learn,4
8991,excourse71,course,2
8992,excourse71,networks,1
8993,excourse71,systems,2
8994,excourse71,big,3
8995,excourse71,distributed,1
8996,excourse71,framework,3
8997,excourse71,spark,5
8998,excourse71,basic,2
8999,excourse71,creating,1
9000,excourse71,guided,1
9001,excourse71,develop,1
9002,excourse71,essentials,1
9003,excourse71,social,1
9004,excourse71,file,1
9005,excourse71,sample,1
9006,excourse71,concepts,1
9007,excourse71,tools,2
9008,excourse71,applications,2
9009,excourse71,understanding,1
9010,excourse71,hdfs,3
9011,excourse71,skills,1
9012,excourse71,rdd,1
9013,excourse71,mapreduce,4
9014,excourse71,business,1
9015,excourse71,process,1
9016,excourse71,apply,2
9017,excourse71,solve,1
9018,excourse71,new,1
9019,excourse71,generation,1
9020,excourse71,heard,1
9021,excourse71,next,1
9022,excourse71,many,2
9023,excourse71,landscape,1
9024,excourse71,wanted,1
9025,excourse71,technologies,2
9026,excourse71,either,1
9027,excourse71,material,1
9028,excourse71,concise,1
9029,excourse71,solutions,1
9030,excourse71,modern,2
9031,excourse71,week,1
9032,excourse71,strong,1
9033,excourse71,function,1
9034,excourse71,starting,1
9035,excourse71,fields,1
9036,excourse71,cases,1
9037,excourse71,computational,1
9038,excourse71,exist,1
9039,excourse71,finance,1
9040,excourse71,grasp,1
9041,excourse71,internals,1
9042,excourse71,miss,1
9043,excourse71,missed,1
9044,excourse71,serve,1
9045,excourse71,telecommunications,1
9046,excourse71,texts,1
9047,excourse71,workhorse,1
9048,excourse72,data,10
9049,excourse72,learn,1
9050,excourse72,recognize,1
9051,excourse72,course,2
9052,excourse72,designed,1
9053,excourse72,machine,1
9054,excourse72,platform,1
9055,excourse72,system,1
9056,excourse72,systems,2
9057,excourse72,understand,2
9058,excourse72,using,1
9059,excourse72,analysis,2
9060,excourse72,big,8
9061,excourse72,provides,1
9062,excourse72,used,1
9063,excourse72,database,3
9064,excourse72,get,1
9065,excourse72,working,2
9066,excourse72,common,1
9067,excourse72,sql,5
9068,excourse72,storage,1
9069,excourse72,table,1
9070,excourse72,work,1
9071,excourse72,tools,1
9072,excourse72,end,1
9073,excourse72,virtual,1
9074,excourse72,language,1
9075,excourse72,databases,3
9076,excourse72,environment,2
9077,excourse72,opportunity,1
9078,excourse72,courses,1
9079,excourse72,overview,1
9080,excourse72,structures,1
9081,excourse72,explore,1
9082,excourse72,tables,2
9083,excourse72,features,1
9084,excourse72,picture,1
9085,excourse72,variety,1
9086,excourse72,exercise,1
9087,excourse72,able,1
9088,excourse72,benefits,1
9089,excourse72,querying,1
9090,excourse72,design,1
9091,excourse72,platforms,1
9092,excourse72,specialization,1
9093,excourse72,volume,1
9094,excourse72,characteristics,1
9095,excourse72,differences,1
9096,excourse72,initial,1
9097,excourse72,foundations,1
9098,excourse72,install,1
9099,excourse72,applied,1
9100,excourse72,view,1
9101,excourse72,starting,1
9102,excourse72,analytic,1
9103,excourse72,appreciate,1
9104,excourse72,appropriate,1
9105,excourse72,affects,1
9106,excourse72,choice,1
9107,excourse72,dialects,1
9108,excourse72,distinguish,1
9109,excourse72,exploration,1
9110,excourse72,operational,1
9111,excourse73,data,2
9112,excourse73,course,3
9113,excourse73,understand,2
9114,excourse73,using,1
9115,excourse73,analyzing,1
9116,excourse73,apache,1
9117,excourse73,big,2
9118,excourse73,get,1
9119,excourse73,basics,1
9120,excourse73,different,2
9121,excourse73,sql,4
9122,excourse73,work,1
9123,excourse73,tools,1
9124,excourse73,end,1
9125,excourse73,mysql,1
9126,excourse73,databases,1
9127,excourse73,rdbms,1
9128,excourse73,hive,1
9129,excourse73,applicable,1
9130,excourse73,questions,1
9131,excourse73,information,1
9132,excourse73,results,2
9133,excourse73,tables,2
9134,excourse73,postgresql,1
9135,excourse73,ways,1
9136,excourse73,able,1
9137,excourse73,depth,1
9138,excourse73,look,1
9139,excourse73,multiple,1
9140,excourse73,differences,1
9141,excourse73,main,1
9142,excourse73,combine,1
9143,excourse73,select,2
9144,excourse73,statements,1
9145,excourse73,focuses,1
9146,excourse73,aggregation,1
9147,excourse73,answer,1
9148,excourse73,sorting,1
9149,excourse73,traditional,1
9150,excourse73,analytic,1
9151,excourse73,impala,1
9152,excourse73,addresses,1
9153,excourse73,clauses,1
9154,excourse73,engines,1
9155,excourse73,filter,1
9156,excourse73,grouping,1
9157,excourse73,limiting,1
9158,excourse73,navigate,1
